"Customer.ID","Age","Gender","Total.Revenue","Pay.Method","Sales.Channel","Subscription.Status","Season","Product.Category","Location"
617,29,"Male",72,"Cash","Free Shipping","Member","Spring","Accessories",NA
618,50,"Male",57,"Debit Card","Standard","Member","Fall","Accessories",NA
619,61,"Male",94,"Credit Card","Express","Member","Spring","Outerwear",NA
620,19,"Male",34,"Debit Card","Store Pickup","Member","Summer","Accessories",NA
621,33,"Male",89,"PayPal","2-Day Shipping","Member","Fall","Accessories",NA
622,51,"Male",27,"Debit Card","Store Pickup","Member","Fall","Accessories",NA
623,69,"Male",63,"Credit Card","Next Day Air","Member","Spring","Clothing",NA
624,19,"Male",70,"Bank Transfer","Standard","Member","Fall","Footwear",NA
625,55,"Male",87,"Venmo","Express","Member","Fall","Clothing",NA
626,49,"Male",79,"Venmo","Next Day Air","Member","Fall","Accessories",NA
627,31,"Male",79,"Credit Card","Standard","Member","Spring","Accessories",NA
628,42,"Male",44,"Venmo","Express","Member","Winter","Footwear",NA
629,69,"Male",85,"Venmo","2-Day Shipping","Member","Fall","Clothing",NA
630,26,"Male",90,"Bank Transfer","Standard","Member","Spring","Footwear",NA
631,41,"Male",94,"Cash","2-Day Shipping","Member","Fall","Accessories",NA
632,55,"Male",68,"Venmo","Store Pickup","Member","Summer","Footwear",NA
633,35,"Male",51,"Venmo","Next Day Air","Member","Winter","Accessories",NA
634,66,"Male",33,"Bank Transfer","Express","Member","Spring","Footwear",NA
635,36,"Male",60,"Bank Transfer","Standard","Member","Summer","Footwear",NA
636,27,"Male",59,"PayPal","2-Day Shipping","Member","Fall","Clothing",NA
637,41,"Male",30,"Cash","Store Pickup","Member","Summer","Accessories",NA
638,21,"Male",20,"Cash","2-Day Shipping","Member","Winter","Clothing",NA
639,53,"Male",20,"Venmo","Express","Member","Summer","Footwear",NA
640,54,"Male",24,"Credit Card","2-Day Shipping","Member","Spring","Clothing",NA
641,53,"Male",88,"Debit Card","Store Pickup","Member","Summer","Clothing",NA
642,47,"Male",78,"Venmo","2-Day Shipping","Member","Winter","Clothing",NA
643,64,"Male",25,"Credit Card","2-Day Shipping","Member","Spring","Clothing",NA
644,18,"Male",57,"Venmo","Next Day Air","Member","Winter","Clothing",NA
645,68,"Male",93,"Venmo","Next Day Air","Member","Summer","Accessories",NA
646,62,"Male",42,"Credit Card","Express","Member","Summer","Clothing",NA
647,51,"Male",54,"Debit Card","Standard","Member","Spring","Footwear",NA
648,54,"Male",70,"Bank Transfer","Express","Member","Summer","Clothing",NA
649,22,"Male",31,"Bank Transfer","Store Pickup","Member","Winter","Clothing",NA
650,53,"Male",93,"Credit Card","Store Pickup","Member","Spring","Clothing",NA
651,34,"Male",40,"Venmo","Next Day Air","Member","Spring","Accessories",NA
652,32,"Male",32,"PayPal","Next Day Air","Member","Summer","Accessories",NA
653,64,"Male",27,"PayPal","Free Shipping","Member","Winter","Accessories",NA
654,20,"Male",68,"Credit Card","2-Day Shipping","Member","Winter","Accessories",NA
655,24,"Male",59,"Bank Transfer","2-Day Shipping","Member","Summer","Accessories",NA
656,20,"Male",36,"Debit Card","Free Shipping","Member","Fall","Accessories",NA
657,42,"Male",23,"Debit Card","Standard","Member","Summer","Clothing",NA
658,48,"Male",80,"PayPal","Free Shipping","Member","Winter","Outerwear",NA
659,62,"Male",37,"Debit Card","Store Pickup","Member","Fall","Accessories",NA
660,62,"Male",52,"Debit Card","2-Day Shipping","Member","Spring","Clothing",NA
661,50,"Male",79,"Debit Card","2-Day Shipping","Member","Fall","Outerwear",NA
662,57,"Male",68,"Cash","Store Pickup","Member","Fall","Clothing",NA
663,24,"Male",98,"Debit Card","Express","Member","Fall","Accessories",NA
664,59,"Male",83,"Cash","Express","Member","Fall","Clothing",NA
665,63,"Male",83,"Cash","Express","Member","Winter","Clothing",NA
666,41,"Male",55,"Cash","2-Day Shipping","Member","Spring","Clothing",NA
667,35,"Male",26,"Cash","Free Shipping","Member","Winter","Clothing",NA
668,34,"Male",76,"Debit Card","Standard","Member","Winter","Accessories",NA
669,49,"Male",85,"Credit Card","Express","Member","Fall","Clothing",NA
670,43,"Male",89,"PayPal","Free Shipping","Member","Spring","Outerwear",NA
671,63,"Male",41,"Credit Card","Next Day Air","Member","Spring","Clothing",NA
672,38,"Male",30,"PayPal","Express","Member","Winter","Outerwear",NA
673,59,"Male",53,"Cash","2-Day Shipping","Member","Winter","Clothing",NA
674,35,"Male",66,"Cash","Free Shipping","Member","Spring","Clothing",NA
675,48,"Male",33,"Venmo","Store Pickup","Member","Winter","Accessories",NA
676,64,"Male",86,"Credit Card","2-Day Shipping","Member","Spring","Accessories",NA
677,28,"Male",60,"Debit Card","2-Day Shipping","Member","Winter","Clothing",NA
678,60,"Male",62,"PayPal","Express","Member","Summer","Clothing",NA
679,27,"Male",74,"Credit Card","Store Pickup","Member","Fall","Clothing",NA
680,56,"Male",95,"PayPal","Express","Member","Fall","Footwear",NA
681,58,"Male",25,"Venmo","Express","Member","Spring","Footwear",NA
682,30,"Male",59,"PayPal","2-Day Shipping","Member","Winter","Clothing",NA
683,23,"Male",29,"Debit Card","Standard","Member","Summer","Outerwear",NA
684,33,"Male",36,"Venmo","Free Shipping","Member","Winter","Footwear",NA
685,63,"Male",82,"Bank Transfer","Express","Member","Summer","Accessories",NA
686,70,"Male",71,"Credit Card","Standard","Member","Winter","Clothing",NA
687,70,"Male",35,"PayPal","2-Day Shipping","Member","Fall","Clothing",NA
688,19,"Male",38,"Cash","Free Shipping","Member","Winter","Accessories",NA
689,25,"Male",59,"Cash","Store Pickup","Member","Summer","Accessories",NA
690,19,"Male",91,"Cash","Express","Member","Summer","Clothing",NA
691,25,"Male",68,"Bank Transfer","Standard","Member","Spring","Clothing",NA
692,60,"Male",21,"Credit Card","Standard","Member","Summer","Accessories",NA
693,35,"Male",95,"Venmo","2-Day Shipping","Member","Spring","Accessories",NA
694,46,"Male",52,"Credit Card","Free Shipping","Member","Spring","Clothing",NA
695,41,"Male",21,"Venmo","2-Day Shipping","Member","Fall","Clothing",NA
696,30,"Male",67,"Bank Transfer","Next Day Air","Member","Summer","Clothing",NA
697,44,"Male",42,"Bank Transfer","Standard","Member","Fall","Accessories",NA
698,61,"Male",63,"Bank Transfer","Free Shipping","Member","Summer","Accessories",NA
699,55,"Male",41,"PayPal","Standard","Member","Winter","Footwear",NA
700,50,"Male",46,"Bank Transfer","2-Day Shipping","Member","Fall","Accessories",NA
701,57,"Male",79,"Venmo","Standard","Member","Winter","Clothing",NA
702,51,"Male",90,"Cash","Next Day Air","Member","Fall","Footwear",NA
703,18,"Male",71,"Bank Transfer","Store Pickup","Member","Winter","Clothing",NA
704,63,"Male",87,"Debit Card","Standard","Member","Summer","Clothing",NA
705,34,"Male",66,"Venmo","Express","Member","Spring","Clothing",NA
706,25,"Male",90,"PayPal","Free Shipping","Member","Summer","Clothing",NA
707,46,"Male",47,"Venmo","Express","Member","Summer","Clothing",NA
708,59,"Male",38,"Debit Card","Next Day Air","Member","Spring","Clothing",NA
709,37,"Male",50,"Cash","Store Pickup","Member","Summer","Accessories",NA
710,49,"Male",79,"Debit Card","Standard","Member","Summer","Outerwear",NA
711,22,"Male",91,"Bank Transfer","Standard","Member","Spring","Accessories",NA
712,64,"Male",60,"PayPal","2-Day Shipping","Member","Spring","Footwear",NA
713,42,"Male",81,"Credit Card","Next Day Air","Member","Summer","Clothing",NA
714,37,"Male",90,"Bank Transfer","Express","Member","Summer","Clothing",NA
715,26,"Male",70,"Venmo","Store Pickup","Member","Fall","Outerwear",NA
716,33,"Male",63,"Venmo","Express","Member","Spring","Clothing",NA
717,30,"Male",29,"PayPal","Express","Member","Spring","Accessories",NA
718,21,"Male",90,"Debit Card","Express","Member","Spring","Clothing",NA
719,22,"Male",22,"Bank Transfer","Standard","Member","Summer","Clothing",NA
720,63,"Male",22,"Venmo","Next Day Air","Member","Summer","Clothing",NA
721,33,"Male",62,"Bank Transfer","Free Shipping","Member","Fall","Accessories",NA
722,43,"Male",57,"Debit Card","Next Day Air","Member","Summer","Clothing",NA
723,27,"Male",32,"PayPal","Store Pickup","Member","Summer","Clothing",NA
724,35,"Male",53,"Cash","Express","Member","Fall","Accessories",NA
725,37,"Male",79,"Cash","Store Pickup","Member","Fall","Clothing",NA
726,61,"Male",61,"Cash","Standard","Member","Winter","Accessories",NA
727,32,"Male",78,"PayPal","Next Day Air","Member","Summer","Clothing",NA
728,62,"Male",97,"Credit Card","Next Day Air","Member","Winter","Clothing",NA
729,29,"Male",78,"Debit Card","Next Day Air","Member","Winter","Clothing",NA
730,41,"Male",56,"Venmo","Express","Member","Summer","Accessories",NA
731,48,"Male",25,"Venmo","Standard","Member","Summer","Footwear",NA
732,43,"Male",28,"Credit Card","Free Shipping","Member","Spring","Outerwear",NA
733,34,"Male",57,"Cash","Express","Member","Spring","Clothing",NA
734,45,"Male",36,"Cash","2-Day Shipping","Member","Fall","Clothing",NA
735,65,"Male",69,"Venmo","Express","Member","Winter","Clothing",NA
736,61,"Male",48,"Venmo","2-Day Shipping","Member","Fall","Accessories",NA
737,18,"Male",58,"Debit Card","2-Day Shipping","Member","Spring","Clothing",NA
738,47,"Male",24,"PayPal","Store Pickup","Member","Spring","Accessories",NA
739,56,"Male",31,"Credit Card","2-Day Shipping","Member","Winter","Accessories",NA
740,64,"Male",29,"Cash","Free Shipping","Member","Summer","Clothing",NA
741,26,"Male",69,"Bank Transfer","Next Day Air","Member","Summer","Clothing",NA
742,22,"Male",79,"Debit Card","Free Shipping","Member","Summer","Clothing",NA
743,64,"Male",39,"Debit Card","Express","Member","Summer","Clothing",NA
744,21,"Male",84,"PayPal","Free Shipping","Member","Fall","Accessories",NA
745,67,"Male",66,"Debit Card","Next Day Air","Member","Spring","Footwear",NA
746,46,"Male",92,"Credit Card","Standard","Member","Fall","Clothing",NA
747,40,"Male",45,"Debit Card","Free Shipping","Member","Winter","Footwear",NA
748,51,"Male",74,"Venmo","Next Day Air","Member","Spring","Clothing",NA
749,35,"Male",39,"Bank Transfer","Free Shipping","Member","Fall","Accessories",NA
750,56,"Male",71,"Bank Transfer","Standard","Member","Winter","Accessories",NA
751,25,"Male",95,"Bank Transfer","Free Shipping","Member","Fall","Clothing",NA
752,65,"Male",72,"Credit Card","Free Shipping","Member","Fall","Accessories",NA
753,39,"Male",85,"Cash","2-Day Shipping","Member","Fall","Accessories",NA
754,47,"Male",54,"Credit Card","Store Pickup","Member","Fall","Footwear",NA
755,36,"Male",41,"Cash","Store Pickup","Member","Spring","Accessories",NA
756,66,"Male",24,"Venmo","Free Shipping","Member","Spring","Outerwear",NA
757,62,"Male",99,"Cash","Standard","Member","Summer","Accessories",NA
758,41,"Male",32,"Debit Card","Store Pickup","Member","Fall","Clothing",NA
759,66,"Male",71,"Bank Transfer","2-Day Shipping","Member","Summer","Footwear",NA
760,51,"Male",49,"Bank Transfer","Next Day Air","Member","Winter","Clothing",NA
761,33,"Male",50,"Credit Card","Free Shipping","Member","Fall","Accessories",NA
762,57,"Male",91,"Credit Card","Express","Member","Fall","Accessories",NA
763,45,"Male",46,"Credit Card","Standard","Member","Fall","Accessories",NA
764,61,"Male",50,"Debit Card","2-Day Shipping","Member","Spring","Clothing",NA
765,55,"Male",39,"Bank Transfer","Free Shipping","Member","Fall","Clothing",NA
766,54,"Male",99,"Bank Transfer","Store Pickup","Member","Summer","Footwear",NA
767,57,"Male",48,"PayPal","Next Day Air","Member","Winter","Accessories",NA
768,27,"Male",77,"Cash","Next Day Air","Member","Fall","Outerwear",NA
769,64,"Male",95,"PayPal","Express","Member","Spring","Accessories",NA
770,52,"Male",100,"Credit Card","Store Pickup","Member","Spring","Clothing",NA
771,19,"Male",54,"Venmo","Express","Member","Spring","Footwear",NA
772,22,"Male",68,"Credit Card","Next Day Air","Member","Fall","Clothing",NA
773,18,"Male",22,"Cash","Free Shipping","Member","Fall","Clothing",NA
774,29,"Male",84,"Venmo","Express","Member","Winter","Accessories",NA
775,42,"Male",46,"Credit Card","Standard","Member","Summer","Accessories",NA
776,49,"Male",53,"PayPal","Store Pickup","Member","Winter","Accessories",NA
777,49,"Male",60,"PayPal","Standard","Member","Spring","Clothing",NA
778,55,"Male",32,"Credit Card","Express","Member","Spring","Clothing",NA
779,29,"Male",50,"Cash","Store Pickup","Member","Summer","Clothing",NA
780,60,"Male",94,"Credit Card","Express","Member","Spring","Clothing",NA
781,34,"Male",26,"Venmo","Free Shipping","Member","Spring","Footwear",NA
782,30,"Male",44,"PayPal","Store Pickup","Member","Winter","Accessories",NA
783,28,"Male",57,"PayPal","Standard","Member","Summer","Clothing",NA
784,63,"Male",65,"Debit Card","Next Day Air","Member","Winter","Clothing",NA
785,31,"Male",72,"Debit Card","Store Pickup","Member","Winter","Clothing",NA
786,46,"Male",62,"Bank Transfer","Next Day Air","Member","Spring","Clothing",NA
787,70,"Male",21,"Credit Card","Express","Member","Winter","Accessories",NA
788,53,"Male",85,"Bank Transfer","Free Shipping","Member","Spring","Accessories",NA
789,50,"Male",51,"Venmo","Store Pickup","Member","Summer","Clothing",NA
790,33,"Male",84,"Venmo","Standard","Member","Fall","Accessories",NA
791,22,"Male",37,"Venmo","Store Pickup","Member","Summer","Clothing",NA
792,50,"Male",44,"Credit Card","2-Day Shipping","Member","Summer","Accessories",NA
793,34,"Male",45,"Venmo","Next Day Air","Member","Spring","Footwear",NA
794,24,"Male",35,"Cash","Free Shipping","Member","Summer","Clothing",NA
795,69,"Male",50,"Bank Transfer","Store Pickup","Member","Winter","Accessories",NA
796,39,"Male",26,"Cash","Store Pickup","Member","Summer","Footwear",NA
797,42,"Male",78,"Debit Card","2-Day Shipping","Member","Fall","Clothing",NA
798,42,"Male",82,"Cash","2-Day Shipping","Member","Fall","Outerwear",NA
799,29,"Male",39,"Cash","2-Day Shipping","Member","Spring","Clothing",NA
800,55,"Male",55,"Venmo","Free Shipping","Member","Summer","Accessories",NA
801,32,"Male",20,"Credit Card","Free Shipping","Member","Summer","Clothing",NA
802,25,"Male",29,"Credit Card","Express","Member","Fall","Accessories",NA
803,38,"Male",41,"Venmo","Next Day Air","Member","Winter","Clothing",NA
804,32,"Male",38,"Credit Card","Express","Member","Winter","Clothing",NA
805,43,"Male",47,"Cash","Store Pickup","Member","Summer","Footwear",NA
806,41,"Male",30,"Venmo","Next Day Air","Member","Summer","Clothing",NA
807,56,"Male",56,"Credit Card","Standard","Member","Summer","Clothing",NA
808,27,"Male",89,"Bank Transfer","Express","Member","Winter","Clothing",NA
809,46,"Male",96,"PayPal","Next Day Air","Member","Fall","Footwear",NA
810,48,"Male",81,"PayPal","Next Day Air","Member","Fall","Footwear",NA
811,52,"Male",83,"Debit Card","Store Pickup","Member","Fall","Accessories",NA
812,18,"Male",35,"Debit Card","Free Shipping","Member","Winter","Footwear",NA
813,64,"Male",56,"PayPal","Standard","Member","Summer","Footwear",NA
814,54,"Male",45,"Credit Card","Store Pickup","Member","Summer","Accessories",NA
815,31,"Male",62,"Cash","Express","Member","Winter","Clothing",NA
816,30,"Male",84,"Cash","Next Day Air","Member","Spring","Accessories",NA
817,26,"Male",24,"Credit Card","Store Pickup","Member","Summer","Clothing",NA
818,25,"Male",21,"Credit Card","Store Pickup","Member","Spring","Accessories",NA
819,59,"Male",91,"Cash","Store Pickup","Member","Winter","Clothing",NA
820,55,"Male",36,"Bank Transfer","Next Day Air","Member","Winter","Accessories",NA
821,56,"Male",39,"Cash","2-Day Shipping","Member","Spring","Footwear",NA
822,62,"Male",39,"Cash","Standard","Member","Spring","Clothing",NA
823,35,"Male",59,"Cash","Standard","Member","Winter","Clothing",NA
824,51,"Male",27,"PayPal","Free Shipping","Member","Winter","Accessories",NA
825,61,"Male",94,"Venmo","Store Pickup","Member","Spring","Clothing",NA
826,27,"Male",94,"Venmo","Next Day Air","Member","Fall","Accessories",NA
827,54,"Male",94,"Credit Card","Standard","Member","Winter","Clothing",NA
828,31,"Male",51,"Credit Card","Free Shipping","Member","Fall","Footwear",NA
829,24,"Male",62,"Bank Transfer","2-Day Shipping","Member","Fall","Clothing",NA
830,42,"Male",57,"Debit Card","2-Day Shipping","Member","Spring","Clothing",NA
831,41,"Male",76,"Cash","Express","Member","Fall","Clothing",NA
832,66,"Male",63,"Debit Card","Express","Member","Summer","Accessories",NA
833,58,"Male",80,"Credit Card","Express","Member","Fall","Outerwear",NA
834,43,"Male",68,"Debit Card","Standard","Member","Fall","Accessories",NA
835,52,"Male",89,"Debit Card","Free Shipping","Member","Summer","Accessories",NA
836,35,"Male",26,"Debit Card","Next Day Air","Member","Summer","Footwear",NA
837,23,"Male",90,"PayPal","Store Pickup","Member","Winter","Accessories",NA
838,25,"Male",28,"Credit Card","Express","Member","Spring","Clothing",NA
839,33,"Male",29,"Bank Transfer","Express","Member","Spring","Outerwear",NA
840,48,"Male",31,"Cash","Free Shipping","Member","Spring","Clothing",NA
841,42,"Male",24,"Bank Transfer","2-Day Shipping","Member","Summer","Clothing",NA
842,55,"Male",88,"Venmo","Store Pickup","Member","Summer","Clothing",NA
843,59,"Male",87,"Venmo","Express","Member","Spring","Clothing",NA
844,65,"Male",80,"Cash","Express","Member","Summer","Clothing",NA
